vdd	vair_f	air_adc	AirTemp	therm_resistance	AirDirectADC	AirDirectVolt
2.57	1.17	0	-10.93	300173.87	1023	2.57
2.57	1.17	0	-10.93	300173.87	1023	2.57
2.57	1.17	0	-10.93	300173.87	1023	2.57
2.57	1.17	0	-10.93	300173.87	1023	2.57
2.57	1.17	0	-10.93	300173.87	1017	2.55
2.57	1.17	0	-10.93	300173.87	1017	2.55
2.57	1.17	2	-11.06	302254.37	990	2.48
2.57	1.17	2	-11.06	302254.37	990	2.48
2.57	1.17	3	-11.12	303297.62	981	2.46
2.57	1.17	3	-11.12	303297.62	981	2.46
2.57	1.17	3	-11.12	303297.62	978	2.45
2.57	1.17	3	-11.12	303297.62	977	2.45
2.57	1.17	3	-11.12	303297.62	977	2.45
2.57	1.16	5	-11.24	305390.25	965	2.42
